,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,link_id,link_name,link_coord
Mon,967,649,515,427,414,599,1516,3415,4125,3653,3076,2781,2562,2686,2881,2960,3085,3437,3761,3024,2274,2153,2051,1535,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
Tue,972,652,517,429,416,602,1524,3431,4145,3671,3091,2794,2575,2699,2895,2975,3100,3454,3779,3039,2285,2164,2061,1543,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
Wed,987,662,526,436,423,611,1548,3485,4210,3728,3140,2838,2615,2741,2940,3021,3149,3508,3838,3086,2321,2198,2093,1567,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
Thu,981,658,522,433,420,607,1538,3463,4183,3705,3120,2820,2598,2724,2922,3002,3129,3486,3814,3067,2306,2184,2080,1557,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
Fri,1038,696,553,458,444,643,1628,3665,4427,3921,3302,2985,2750,2883,3092,3177,3311,3689,4037,3246,2441,2311,2201,1648,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
Sat,1415,1055,878,695,580,671,1289,2409,3088,3260,3160,3088,2997,3150,3294,3350,3384,3511,3511,2814,2353,2544,2611,2047,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
Sun,1115,800,683,550,445,489,693,919,1170,1381,1544,1678,1714,1799,1958,2009,2002,1998,1943,1684,1725,1946,1670,1152,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
M-F,962,645,512,425,412,596,1508,3396,4102,3633,3059,2765,2548,2671,2865,2944,3068,3418,3740,3007,2261,2142,2040,1527,5027,Tsing Kwai Highway,"{'latitude': '22.3338163', 'longitude': '114.1373833'}"
Mon,433,313,245,196,203,304,641,1553,1835,1478,1271,1221,1129,1195,1297,1297,1376,1622,1799,1245,943,872,834,652,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
Tue,436,315,246,197,204,305,645,1562,1845,1486,1279,1228,1136,1202,1304,1305,1384,1632,1810,1253,949,877,839,656,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
Wed,449,324,254,203,210,315,664,1610,1901,1532,1318,1265,1170,1239,1344,1344,1426,1681,1864,1291,977,903,865,676,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
Thu,448,324,254,203,210,314,664,1608,1899,1530,1316,1264,1169,1237,1342,1343,1424,1680,1863,1289,976,902,864,675,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
Fri,493,356,279,223,231,345,729,1767,2087,1682,1447,1389,1285,1360,1475,1476,1565,1846,2047,1417,1073,992,949,742,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
Sat,533,418,331,276,265,364,633,1191,1351,1271,1299,1317,1332,1391,1485,1500,1534,1575,1570,1183,1031,1108,1053,795,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
Sun,451,339,267,227,216,296,485,658,689,685,805,850,855,910,987,978,1010,994,993,863,772,795,655,461,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
M-F,445,321,252,201,208,312,659,1596,1885,1519,1307,1254,1160,1228,1332,1333,1414,1667,1849,1280,969,896,857,670,5029,Lantau Link,"{'latitude': '22.3409095', 'longitude': '114.0473731'}"
Mon,427,308,239,184,151,201,540,1718,2251,1793,1448,1292,1150,1212,1309,1329,1357,1518,1695,1289,823,745,738,591,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
Tue,436,315,244,188,154,205,552,1755,2300,1831,1479,1319,1174,1238,1337,1357,1386,1550,1731,1317,841,761,754,603,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
Wed,435,315,244,188,154,205,551,1753,2298,1830,1477,1318,1173,1237,1336,1356,1385,1549,1730,1316,840,761,753,603,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
Thu,439,317,246,189,155,207,556,1767,2316,1844,1489,1329,1183,1246,1347,1367,1396,1561,1743,1326,847,767,759,608,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
Fri,461,333,258,199,163,217,583,1855,2431,1936,1563,1395,1241,1308,1414,1435,1465,1639,1830,1392,889,805,797,638,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
Sat,517,423,365,288,226,226,411,915,1346,1398,1314,1303,1232,1291,1318,1314,1323,1427,1413,1027,760,798,846,677,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
Sun,362,296,243,200,155,144,191,271,354,443,510,568,577,606,627,626,609,640,621,484,478,522,461,325,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
M-F,417,301,233,180,147,196,528,1678,2199,1751,1414,1262,1123,1183,1279,1298,1325,1482,1655,1259,804,728,721,577,5030,Tsing Long Highway - Tai Lam Tunnel,"{'latitude': '22.3893647', 'longitude': '114.0623568'}"
Mon,1051,844,581,474,511,701,1782,3061,4330,3821,3749,3325,3152,3349,3787,3918,3770,3807,3859,3271,2485,2181,1918,1210,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
Tue,1057,848,584,477,513,705,1792,3077,4352,3841,3768,3343,3169,3366,3807,3938,3790,3827,3879,3288,2498,2192,1928,1216,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
Wed,1072,861,593,484,521,716,1818,3123,4417,3898,3824,3392,3216,3417,3864,3997,3846,3884,3936,3337,2535,2225,1957,1234,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
Thu,1071,860,592,483,520,714,1816,3118,4410,3892,3819,3387,3211,3412,3858,3991,3840,3878,3930,3332,2531,2222,1954,1232,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
Fri,1085,871,600,489,527,724,1839,3158,4468,3942,3868,3431,3253,3456,3908,4042,3890,3929,3981,3375,2564,2250,1979,1248,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
Sat,1310,994,825,741,693,831,1615,2924,4084,3649,3668,3819,3802,4123,3758,3226,3192,3574,3678,2855,2330,1995,1780,1457,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
Sun,823,644,485,399,374,416,643,748,946,1025,1083,1202,1254,1309,1393,1283,1364,1296,1494,1125,1049,1071,1005,614,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
M-F,1006,808,556,454,489,671,1706,2929,4143,3656,3587,3182,3016,3205,3624,3749,3608,3643,3692,3130,2378,2087,1836,1157,5031,Kwai Chung Rd,"{'latitude': '22.3364998', 'longitude': '114.1429604'}"
Mon,229,181,131,114,119,192,324,620,722,585,517,485,453,482,528,532,546,611,637,442,411,410,384,321,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
Tue,241,191,138,120,126,202,341,653,761,617,544,511,478,508,556,560,575,643,671,466,433,432,405,338,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
Wed,245,194,140,122,128,205,347,663,773,626,553,519,485,516,565,569,585,653,682,473,440,439,411,344,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
Thu,251,199,144,125,131,210,355,680,792,642,567,532,497,528,579,583,599,670,699,485,451,450,421,352,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
Fri,263,209,151,131,137,221,373,714,831,674,595,559,522,555,608,612,629,703,734,509,473,472,442,370,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
Sat,267,211,157,133,133,205,318,455,500,452,451,441,428,438,457,487,467,474,428,371,352,373,387,312,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
Sun,182,141,114,96,105,160,257,285,257,221,222,223,228,220,236,251,260,244,232,203,175,192,165,144,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
M-F,233,185,134,116,121,196,330,632,736,597,527,495,462,491,538,542,557,622,650,451,419,418,392,327,5032,North Lantau Highway,"{'latitude': '22.2897322', 'longitude': '113.9484251'}"
Mon,165,100,65,54,62,132,284,591,712,569,419,478,613,568,468,402,430,550,555,389,311,270,278,244,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
Tue,171,104,67,56,65,137,295,614,741,592,436,497,637,591,486,418,447,572,577,404,324,281,289,254,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
Wed,173,105,68,57,65,138,297,619,746,596,439,501,642,595,490,421,450,577,581,407,326,283,291,256,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
Thu,174,106,69,57,66,140,300,625,753,602,443,505,648,601,495,425,454,582,586,411,329,285,294,258,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
Fri,177,107,70,58,67,142,305,634,765,611,450,513,658,610,502,432,461,591,595,417,334,290,298,262,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
Sat,155,94,64,54,62,121,234,436,441,364,316,367,396,391,326,321,335,367,368,314,258,232,244,211,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
Sun,117,68,47,41,46,95,163,244,214,180,167,195,213,212,200,201,205,209,217,203,168,159,159,136,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
M-F,159,97,63,52,60,128,274,571,688,550,405,462,592,549,452,388,415,532,536,375,301,261,269,236,5033,Chek Lap Kok S Rd,"{'latitude': '22.2919703', 'longitude': '113.9281929'}"
Mon,843,579,454,342,315,444,1293,3261,3984,3464,2992,2725,2526,2620,2767,2807,2886,3330,3585,2744,1868,1688,1656,1274,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
Tue,853,586,460,346,319,449,1309,3301,4033,3507,3029,2758,2557,2652,2801,2841,2921,3371,3629,2778,1890,1709,1676,1290,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
Wed,856,588,461,347,320,451,1314,3313,4047,3519,3040,2768,2567,2661,2811,2852,2932,3383,3642,2788,1897,1715,1683,1295,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
Thu,854,587,460,346,319,450,1311,3305,4038,3511,3033,2762,2561,2655,2805,2845,2925,3375,3634,2782,1893,1711,1679,1292,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
Fri,889,611,479,360,332,468,1365,3441,4203,3655,3157,2875,2666,2764,2919,2962,3045,3513,3783,2896,1970,1781,1747,1345,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
Sat,1127,852,727,570,458,510,1071,2157,2818,3010,2971,2937,2874,3017,3044,3019,3055,3317,3254,2411,1836,1963,2086,1641,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
Sun,850,633,529,419,332,333,507,714,942,1143,1323,1496,1568,1629,1688,1692,1671,1752,1691,1321,1274,1422,1272,866,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
M-F,828,569,446,336,309,436,1271,3204,3914,3404,2940,2677,2482,2574,2719,2758,2836,3272,3523,2696,1835,1659,1627,1252,5034,Tsing Long Highway - Ting Kau Bridge,"{'latitude': '22.3676294', 'longitude': '114.0777329'}"
Mon,619,415,336,275,266,384,955,2087,2513,2237,1890,1716,1584,1679,1803,1862,1937,2162,2365,1906,1453,1374,1309,981,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
Tue,618,414,335,274,266,383,954,2084,2509,2234,1887,1713,1581,1676,1800,1859,1934,2159,2362,1903,1451,1372,1307,979,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
Wed,621,416,337,276,267,385,959,2094,2521,2245,1896,1721,1589,1684,1809,1868,1944,2170,2373,1912,1458,1379,1313,984,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
Thu,623,418,338,277,268,386,961,2100,2528,2250,1901,1726,1593,1689,1813,1873,1949,2175,2379,1917,1462,1382,1316,986,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
Fri,646,433,351,287,278,400,997,2179,2623,2335,1972,1791,1653,1752,1881,1943,2022,2257,2469,1989,1517,1434,1366,1023,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
Sat,832,619,520,412,349,413,790,1500,1894,1961,1871,1837,1790,1880,1974,2018,2038,2115,2162,1727,1445,1526,1552,1200,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
Sun,641,462,396,319,261,304,452,634,790,884,944,1008,1017,1072,1174,1210,1209,1220,1205,1055,1037,1167,995,700,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
M-F,611,409,331,271,263,378,942,2059,2478,2206,1864,1692,1562,1656,1778,1836,1911,2133,2333,1879,1433,1355,1291,967,5035,Cheung Tsing Tunnel & Cheung Tsing Bridge,"{'latitude': '22.376573649999997', 'longitude': '114.18698854462471'}"
Mon,726,467,364,298,279,365,1038,2638,3047,2768,2422,2250,2128,2168,2284,2341,2447,2798,2918,2188,1630,1508,1420,1082,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
Tue,735,473,369,302,283,370,1052,2673,3087,2804,2454,2280,2156,2197,2315,2372,2480,2835,2957,2217,1651,1528,1439,1096,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
Wed,741,476,371,305,285,372,1059,2692,3109,2824,2471,2296,2171,2212,2331,2389,2497,2855,2978,2233,1663,1539,1449,1104,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
Thu,747,480,374,307,287,375,1068,2713,3134,2847,2491,2315,2189,2230,2350,2408,2518,2878,3002,2251,1676,1551,1461,1113,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
Fri,768,494,385,316,295,386,1099,2792,3225,2929,2564,2382,2252,2295,2418,2478,2591,2962,3089,2316,1725,1596,1503,1145,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
Sat,999,728,597,482,414,416,895,1747,2432,2550,2496,2542,2538,2630,2632,2652,2668,2832,2780,2048,1670,1791,1824,1423,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
Sun,777,574,457,375,306,301,468,642,853,1055,1224,1372,1453,1528,1571,1570,1551,1606,1537,1212,1195,1329,1144,784,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
M-F,720,463,361,296,277,362,1030,2617,3022,2746,2403,2233,2111,2151,2266,2323,2428,2776,2895,2171,1617,1496,1409,1073,5036,Tuen Mun Rd,"{'latitude': '22.36567', 'longitude': '114.0477322'}"
Mon,222,127,76,63,80,132,365,631,679,576,530,581,644,625,568,562,589,661,649,544,427,383,352,314,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
Tue,224,128,76,64,81,133,368,636,684,581,534,586,649,630,572,566,594,666,654,548,430,386,355,316,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
Wed,224,128,77,64,81,134,369,638,686,583,536,587,651,631,574,568,595,668,656,549,431,387,356,317,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
Thu,227,129,77,64,82,135,372,644,693,588,541,593,657,637,580,573,601,674,662,555,435,390,360,320,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
Fri,232,132,79,66,84,139,382,661,710,603,555,608,674,654,594,588,616,691,679,569,446,400,369,328,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
Sat,292,182,113,87,101,165,353,580,678,565,557,713,766,695,706,663,716,810,753,643,544,480,468,363,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
Sun,251,153,101,87,88,136,247,316,381,453,475,554,501,489,563,586,563,562,589,525,441,418,374,262,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
M-F,225,128,77,64,81,134,370,640,688,584,538,589,653,633,576,569,597,670,658,551,432,388,357,318,5037,Shun Tung Rd,"{'latitude': '22.2890458', 'longitude': '113.9373692'}"
Mon,404,262,211,171,173,257,723,2096,2772,2333,1913,1719,1619,1666,1725,1756,1832,2232,2629,1801,1131,1010,913,622,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
Tue,409,265,213,173,175,260,731,2120,2804,2360,1935,1739,1637,1685,1745,1776,1853,2258,2659,1821,1144,1021,923,630,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
Wed,411,267,214,174,176,261,734,2130,2818,2371,1945,1748,1645,1693,1753,1785,1862,2269,2672,1830,1149,1026,928,633,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
Thu,412,268,215,175,177,262,737,2137,2826,2379,1951,1753,1650,1698,1759,1790,1868,2276,2680,1836,1153,1029,931,635,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
Fri,433,281,226,183,185,275,773,2244,2967,2498,2048,1841,1733,1783,1847,1880,1961,2389,2814,1927,1210,1081,977,666,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
Sat,522,369,317,249,209,251,530,1034,1486,1667,1698,1740,1735,1815,1773,1735,1745,1859,1847,1228,943,1029,974,682,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
Sun,340,242,198,162,137,157,242,332,458,567,682,775,809,799,835,815,802,846,843,610,583,624,496,318,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
M-F,389,253,203,165,167,247,695,2017,2668,2245,1841,1655,1558,1603,1660,1690,1763,2148,2530,1733,1088,972,878,599,5038,Eagle's Nest Tunnel,"{'latitude': '22.347031', 'longitude': '114.14892'}"
Mon,350,265,210,163,146,205,469,1340,1666,1420,1206,1123,1020,1038,1145,1179,1256,1428,1629,1147,775,705,706,541,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
Tue,360,273,216,168,150,211,483,1377,1712,1460,1240,1154,1049,1067,1177,1212,1291,1468,1675,1180,797,725,726,556,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
Wed,365,276,219,170,152,214,489,1396,1735,1480,1257,1169,1063,1081,1193,1228,1308,1487,1697,1195,807,734,736,564,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
Thu,371,280,223,173,155,217,496,1417,1761,1502,1276,1187,1079,1097,1211,1247,1328,1510,1723,1213,820,745,747,572,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
Fri,393,298,236,183,164,230,527,1504,1869,1594,1354,1260,1145,1165,1285,1323,1409,1602,1828,1288,870,791,793,607,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
Sat,467,372,322,251,204,237,420,876,1123,1198,1209,1205,1154,1155,1255,1289,1340,1357,1314,955,748,853,850,635,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
Sun,290,232,198,163,138,156,231,318,388,451,523,583,579,593,624,639,662,702,692,532,481,549,464,316,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
M-F,353,267,212,164,147,207,473,1349,1677,1430,1214,1130,1027,1045,1153,1187,1264,1437,1640,1155,780,710,711,545,5039,Nam Wan Tunnel,"{'latitude': '22.335256', 'longitude': '114.1060807'}"
Mon,333,265,220,176,166,248,485,1322,1686,1431,1159,1062,987,1055,1144,1237,1206,1322,1557,1074,718,666,654,483,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
Tue,345,274,228,183,172,257,503,1370,1746,1483,1201,1100,1022,1093,1185,1282,1249,1370,1613,1113,744,690,678,500,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
Wed,354,281,234,187,176,264,515,1404,1790,1520,1231,1128,1048,1120,1215,1314,1281,1404,1654,1141,763,708,695,513,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
Thu,351,279,232,186,175,262,512,1394,1777,1509,1222,1120,1040,1112,1206,1304,1271,1394,1641,1132,757,702,690,509,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
Fri,375,298,248,198,187,279,546,1488,1897,1611,1305,1195,1111,1187,1287,1393,1357,1488,1752,1209,808,750,736,543,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
Sat,377,305,290,240,196,251,389,850,1066,1089,1050,1030,1001,1064,1133,1176,1196,1165,1103,803,622,698,701,496,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
Sun,262,195,172,145,118,148,220,276,351,400,471,506,508,528,570,606,613,590,588,457,429,464,374,258,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
M-F,336,267,222,178,167,250,489,1333,1700,1443,1169,1071,995,1064,1153,1248,1216,1333,1570,1083,724,672,660,487,5040,Stonecutters Bridge,"{'latitude': '22.325763000000002', 'longitude': '114.11831090995743'}"
Mon,113,79,56,51,54,82,107,208,290,425,450,412,385,377,353,357,328,276,221,202,188,195,180,157,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
Tue,110,77,55,50,53,80,105,204,284,416,440,403,376,369,345,349,321,270,216,197,184,191,176,153,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
Wed,112,79,56,51,54,81,107,208,289,424,448,411,383,376,351,356,327,275,220,201,187,195,180,156,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
Thu,112,78,55,51,54,81,106,206,287,420,445,407,381,373,349,353,324,273,218,200,186,193,178,155,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
Fri,109,77,54,50,53,79,104,202,281,412,436,400,373,366,342,346,318,268,214,196,182,189,175,152,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
Sat,117,86,67,53,60,84,110,198,283,422,442,405,386,381,358,353,323,263,197,174,140,144,131,120,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
Sun,73,48,31,27,23,42,59,137,210,314,323,303,281,304,298,308,280,232,179,156,139,145,127,101,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
M-F,110,77,55,50,53,80,104,203,283,415,439,402,375,368,344,348,320,269,215,197,183,190,176,153,5041,Shenzhen Bay Bridge ),"{'latitude': '22.4634752', 'longitude': '113.9670898849131'}"
Mon,86,54,46,41,52,79,305,678,763,678,648,584,554,611,643,672,662,716,593,392,279,247,219,142,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
Tue,87,55,47,41,52,80,309,686,772,686,656,591,561,618,650,680,669,725,600,397,283,250,222,143,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
Wed,87,55,47,41,53,80,310,690,776,690,659,594,564,621,654,684,673,729,603,399,284,251,223,144,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
Thu,88,55,47,42,53,80,311,691,778,691,661,595,565,623,655,685,674,730,604,400,285,252,223,144,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
Fri,89,56,48,42,53,81,314,699,786,699,668,601,571,629,662,692,681,738,611,404,288,254,226,146,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
Sat,112,71,61,53,54,79,230,462,648,660,659,597,576,627,663,662,656,669,546,355,264,266,264,195,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
Sun,95,64,52,39,31,43,103,153,219,267,295,301,311,329,342,334,336,310,266,195,181,187,160,103,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
M-F,83,52,45,39,50,76,295,656,738,656,627,565,536,590,621,650,640,692,573,379,270,239,212,137,5042,Lung Shan Tunnel,"{'latitude': '22.50185', 'longitude': '114.16677'}"
Mon,160,105,79,66,77,120,296,669,798,663,583,540,494,535,590,589,622,712,699,464,329,319,294,236,5101,Tuen Mun Chek Lap Kok Tunnel ),"{'latitude': '22.3212161', 'longitude': '113.9613172'}"
Tue,160,105,79,65,77,119,295,667,796,661,581,538,492,533,588,587,620,710,697,462,328,318,293,235,5101,Tuen Mun Chek Lap Kok Tunnel ),"{'latitude': '22.3212161', 'longitude': '113.9613172'}"
Wed,163,108,81,67,79,122,302,683,814,676,594,551,504,546,602,601,634,727,713,473,335,325,300,240,5101,Tuen Mun Chek Lap Kok Tunnel ),"{'latitude': '22.3212161', 'longitude': '113.9613172'}"
Thu,163,108,81,67,79,122,302,682,813,676,594,550,503,545,602,601,634,726,713,472,335,325,300,240,5101,Tuen Mun Chek Lap Kok Tunnel ),"{'latitude': '22.3212161', 'longitude': '113.9613172'}"
Fri,172,113,85,70,83,129,319,720,858,713,626,581,531,575,635,634,668,766,752,498,353,342,317,253,5101,Tuen Mun Chek Lap Kok Tunnel ),"{'latitude': '22.3212161', 'longitude': '113.9613172'}"
Sat,171,112,90,74,84,118,269,569,601,570,563,556,528,568,610,609,622,631,582,430,339,381,346,288,5101,Tuen Mun Chek Lap Kok Tunnel ),"{'latitude': '22.3212161', 'longitude': '113.9613172'}"
Sun,120,85,63,52,54,76,137,209,198,184,198,215,222,247,261,267,271,266,253,214,183,208,171,128,5101,Tuen Mun Chek Lap Kok Tunnel ),"{'latitude': '22.3212161', 'longitude': '113.9613172'}"
